Address;Text;Date;Stars
Литейный просп., 12;Чистота, большое разнообразие продуктов и готовых блюд. Очень вкусные овощи запечённые на мангале;1 мая;5
Литейный просп., 12;Купили здесь торт бокконто,вишневый,а по факту неизвестно что!крем масляный,бисквит не шоколадный,и ещё с грецкими орешками!где вкуснейший крем-чиз,который тает во рту?!испортили настроение,не знали,как объяснить гостям такую подмену!!!;2 июля;1
Литейный просп., 12;Хороший выбор продуктов, очень много готовых блюд, в поездке очень удобно, цены разные;26 августа;4
Литейный просп., 12;Регулярно пользуюсь продуктами из этого магазина, иногда заказываю доставку. Продукты свежие, качественные. Если у чего- то срок истекает- обязательно предупредят. Доставка быстрая, товар соответствует заказу. Огорчает, иногда на кассе один кассир. Но стоит попросить, и тут же выходит второй, и третий. Хороший ассортимент детского питания.;25 октября 2022;5
Литейный просп., 12;Удивительно низкие цены на кофе и готовую продукцию, вкусная кухня, скидки для пенсионеров с 11-13;4 сентября;5
Литейный просп., 12;Позор а не магазин, товар просрочен, тараканы бегают. Сеть Спара мне очень нравиться, но этот магазин просто кошмар! Администратора ждали минут 10, передали просрок, показываем на таракана а она даже не удивилась, для них это наверное норма! Сняла видео, но его не подгрузить, фото таракана прикрепляю!;22 июня;1
Литейный просп., 12;Отличный семейный магазин, большой выбор продуктов, а так же готовых блюд. Рекомендую!;27 апреля;5
Литейный просп., 12;"Чистый магазин с достаточно разнообразным ассортиментом продуктов. Удобно для гостей города, что есть готовые салатики, выпечка. Вкусная ""Селедка под шубой"")))";30 августа 2022;5
Литейный просп., 12;Классные акции бывают. А ещё тут есть мои любимые маринованные оливки. И очень вкусные роллы.😊👍;3 июля;5
Литейный просп., 12;"У Спара новая схема!Про то, что обсчитывают на кассе, уже писали и до меня. С этим тоже раньше сталкивалась. Но, думаю, вот же у них стоят кассы самообслуживания - всё ок! Да, некоторые товары (типа бананов) нужно подтверждать сотруднику магазина, но это не смертельно.Но потом я столкнулась с этой чудо-схемой! Пробила товары на кассе самообслуживания, выхожу - меня догоняет охранник, говорит пройти с ним. Ведет меня в эту их коморку для персонала. Утверждает, что часть товаров я не оплатила. Говорит, всё на видео есть и у него в списке по кассе всё есть (так и не показал, кстати). Я, мягко говоря, в шоке. Думаю, ну, мало ли, может и правда не пробилось что-то... Предлагаю открыть список этот, сказать какие товары не оплачены, и я их оплачу. Они со своей стороны весь разговор активно давят на то, что сейчас полицию вызовем, увезут. Предложение оплатить не пробившиеся товары сначала игнорируют. Потом выбирают пару самых дорогих из имеющихся и говорят ""ладно, оплачивайте, но В ПЯТИКРАТНОМ размере. Иначе сейчас с полицией уедете"". Надо было и правда полицию дождаться, но состояние было шоковое. В итоге они согласились ""пойти мне на встречу"" и ""разрешили"" мне оплатить эти товары и ОСТАВИТЬ У НИХ.Вот такая чудо-схема.Пишу, чтобы хоть кто-то прочитал и не попался на нее.";10 февраля;1
Литейный просп., 12;Очень вкусно готовят пицу, шашлыки всякиемясные блюда на мангале хожу часто нравится;2 июля;5
Литейный просп., 12;Обычный евроспар, плохо то, что нет такого ассортимента как в крупных евроспарах и маленькая зона отдыха, только два стульчика. Но магазин все равно классный);7 апреля;4
Литейный просп., 12;Выбор товаров хороший, персонал приветливый , доброжелательный, на кассах все быстро , четко. Выпечка очень вкусная, свежая, салаты - хороший выбор. Кофе вкусное. Хороший выбор рыбы.;28 июня 2022;5
Литейный просп., 12;Очень приятное впечатление оставляет данная сеть. Начиная с оформления торгового зала, выкладки товара, зоны готовой кухни, просторного размещения прилавков. Все перечисленное приводит в неподдельный восторг, забыл упомянуть одну немаловажную деталь - чистота. Последняя соблюдается на высшем уровне, что также не идёт ни в какое сравнение с другими ритейлерами отечественного продуктового рынка. Техническое оснащение радует глаз - в первую очередь моющая машина для уборки. Всё приведённое только показывает уважение и профессионализм к покупателю. Относительно цен и качества тоже есть несколько приятных слов. Цены соответствуют качеству, не кусаются. Единственное небольшое упущение - отсутствие в приложении образа бонусной карты, который можно сканировать на кассах.;10 декабря 2021;5
Литейный просп., 12;Всегда отличный ассортимент продуктов, все свежее и очень приятное обслуживание;14 июня;5
Литейный просп., 12;Великолепный магазин, широкий ассортимент продовольственных товаров и кулинарии собственного производства! Большой выбор фруктов и овощей от российских поставщиков по умеренным ценам. Возможность оплатить продукты в мобильном приложении или в кассах самообслуживания. Доброжелательность сотрудников и лёгкость поиска товара, наличие скидок для постоянных клиентов магазина по накопительной дисконтной карте! Рекомендую.;14 августа 2021;5
Литейный просп., 12;Хороший маркет, удобный по расположению. Продукты свежие, цены средние,есть товары по акции. Продавцы вежливы, но иногда большие очереди на кассе.;30 ноября 2022;4
Литейный просп., 12;Достойный магазин , вкусная домашняя кухня . Выбор большой. Цены приемлемые.;23 августа;5
Литейный просп., 12;Хороший выбор качественных продуктов и вкусная кулинария. Цены соотвествующие.;4 апреля;5
Литейный просп., 12;Считаю, что в спальном районе можно купить продукты значительно дешевле. Захожу в магазин в будни после работы за большим количеством продуктов. Ассортимент, у них конечно, намного шире, чем в других магазинах.;22 декабря 2022;5
Литейный просп., 12;Реально порадовал магазин, остановились в этом же здании в гостинице выше, купили на завтрак свежую вкуснейшее выпечку, хороший выбор творожных изделий, очень не плохо, доволен☺️🍕🍕🍕;26 августа 2022;5
Литейный просп., 12;Отлично. Люблю Спар одинаково, как в своём городе, так и в других городах. Выручает.;28 августа;5
Литейный просп., 12;Сегодня купила вечером пюре и крылышки куриные. Голодная и уставшая надеялась вкусно поужинать....Но увы, пюре оказалась кислым, то есть прокисшим. Вечер испорчен. Не рекомендую данный магазин в части готовой еды, будьте осторожны при покупке, особенно вечером.;15 июня;1
Литейный просп., 12;Выбор товаров хуже чем в более крупных магазинах сети, поэтому минус один балл. Качество достойное, локация удачная. Чисто, обслуживание хорошее. Вполне себе достойный магазин. Часто пользуюсь.;9 мая;4
Литейный просп., 12;"Спар, в новой версии, пока стал лучше чем ранее. Есть и ""плюсы"", есть и "" Минусы""Минусы - аж три раза брал ломтики слабоселеной сёмги в развес - и все три раза она была не свежая (правде сказать брал уже в ""ночное"" время, после 24ч), прям ну вот совсем, что приходилось выкидывать... А она не дешёвая! Кулинария стала лучше - но не под конец дня... Под конец дня, высока вероятность взять опять таки не уже киснущий продукт (особенно суммы). Из хорошего - очень рекомендую молоко и молочную продукцию ""особая коллекция""... Я прям ""пищю"" От удовольствия, ""вкус дества"" особенно молока и кефира! :-) с пенкой, с жировым слоем сверху, как положенно настоящему молоку. Ещё нравятся маленькие помидоры, они там по 500-700 р за кг, но чертовски вкусные, так что несколько помидорок можно себе позволить :-) Вообщем из-за молока и помидорок заезжаю :-)... Ну и беру ещё что нить... Черныхинские колбасы вроде тоже неплохо.... Как то так...";9 июня 2022;4
Литейный просп., 12;Небольшой магазин с самым необходимым ассортиментом товаров. Удобно расположен👌;24 июля;5
Литейный просп., 12;Хороший в принципе магазин, есть готовая еда, цены норм, но осталось неприятное впечатление когда купил просроченное пиво и мучился всю ночь с животом!;29 июля;3
Литейный просп., 12;Хороший магазин , большой выбор продуктов, всегда свежие фрукты и овощи. Есть кулинария с вкусной готовой едой и низкими ценами . В магазине часто походят акции и скидки . Как формат магазина у дома , идеален !!;5 марта 2022;5
Литейный просп., 12;Качество выпечки очень сильно скатилось, решила я купить пирог с курицей и грибами, а в нем ни оказалось ни курицы, ни грибов, только капуста, которую я ненавижу🤨 Но ок, бывает, перепутали ценник, это не такая большая проблема, учитывая то, что начинки там теперь очень мало, как в дешевых фабричных пирожках. В божественном (раннее) пироге с вишней теперь мало вишни, зато часто попадаются косточки, видимо, кто-то решил, что их необязательно убирать. короче, очень печально, раньше выпечка была на уровне хороших пекарен, а теперь что-то непонятное💔;22 января;2
Литейный просп., 12;В магазине постоянно продаётся просрочка! В этот раз я чуть не купила йогурт, у которого срок закончился 12 (!!!) дней назад. Показала нескольким продавцам реакция была такая «Это не мой отдел, ищите кого-то из молочки». Серьезно??? Оставила отзыв в жалобной книге, никто не связался!!! Из доставки мне привозили тухлую камбалу, написала в поддержку, никто не ответил! Вы зачем людей травите? Буду жаловаться в Роспотребнадзор, что вы такую клоаку в центре города создаёте;19 февраля;1
Литейный просп., 12;Отличный магазин,Большой выбор готовых блюд, есть все необходимые продукты!;19 мая;5
Литейный просп., 12;огромный выбор еды с собой, шаверма со свининой ужас, конечно, не советую, но магазин чистый и цены адекватные!;30 марта;5
Литейный просп., 12;Отличный магазин, привычный для жителей больших городов. Потому как в Санкт-Петербурге, в центре и каких то значимых местах в основном малюсенькие, душные магазинчики. Этот светлый, хорошо кондиционируемый, с ассортиментом товаров, с кофе и выпечкой на вынос. Удобный график работы.;4 августа 2022;4
Литейный просп., 12;Отличный круглосуточный супермаркет! Огромный выбор продовольстенных товаров. Шикарное собственное производство:выпечка, полуфабрикаты,готовые первые и вторые блюда, закуски, суши по очень демократичным ценам. Всё свежее и превосходного качества. Причём можно поесть прям в магазине. Для этого имеются столики.;16 ноября 2021;5
Литейный просп., 12;Хороший магазин! Расположен удобно. Есть всё понемногу! Рекомендую.;27 марта;5
Литейный просп., 12;Удобное расположение, парковка в двух шагах. Качественные товары, однако овощи/фрукты так себе. Великолепная своя кухня, приветливый персонал. Очередей даже в пиковые часы не наблюдал, в среднем время на кассе ~2 минуты. Всем рекомендую;13 июля 2022;5
Литейный просп., 12;Отличный магазин, было не плохо до исхода Спара, но то что осталось - однозначно стало лучше. Часто покупаю малосольную красную рыбу их посола - очень вкусно и цена меньше 2 т.р. за кг. Много колбасу, сыров, хорошие фрукты и адекватный ценник;17 января;5
Литейный просп., 12;Хороший супермаркет, один из немногих, в центре Петербурга. Ассортимент товаров разнообразный, ценник средний по городу. Отдельно отмечу отдел КУЛИНАРИЯ- супер!!! Можно купить готовую еду- все, что необходимо и для одинокого путешественника и для компании, внезапно нагрянувших, друзей. Рекомендую!;6 ноября 2021;5
Литейный просп., 12;Цены, конечно, не самые низкие. Но разнообразная и вкусная кулинария и выпечка. Хороший ассортимент. Слегка тесновато, но чисто и персонал приветливый.;6 июня 2022;5
Литейный просп., 12;Магазин европейского качества, работает 24/7персонал приятный чистый, очередей не было, есть собственное производство, ассортимент большой.;11 декабря 2022;5
Литейный просп., 12;Привет ,хороший магазин,большой выбор бакалеи и полуфабрикатов,разнообразие товара,в отличии от известных магнит и тому подобных;3 марта;4
Литейный просп., 12;Оч хороший магазин! Ассортимент, качество, обслуживание 👍Жаль, что в Мурманске закрылся.;21 августа;5
Литейный просп., 12;Дали рекламку, что при покупке более 1500 руб будет скидка 25% , но продавец в магазине ничего не знает про акции и ничего скидывать не хочет... Не согласованность или умысел...;15 июня;3
Литейный просп., 12;Хожу сюда с коллегами каждый день, периодически вылезают казусы разные, но персонал все быстро решает;29 мая;5
Литейный просп., 12;Кулинария и булочки на высоте ! Качественный алкоголь, работает 24, что очень удобно для микрорайона, с голода не помрешь точно, цены местами кусаются;8 ноября 2022;5
Литейный просп., 12;Суперский магазин. А отдел готовой еды просто самое крутое, что есть из готовой еды в ритейле;29 мая;5
Литейный просп., 12;Чистый, красивый магазин, вечерами всегда много людей, при этом в очереди задержаться не успеваешь.;24 августа;5
Литейный просп., 12;Хороший магазин, с хорошей кухней. Можно купить первые, вторые блюда. Отдельно рекомендую пиццу, была очень вкусная. Роллы не оценила, все же лучше отдать предпочтение специализированным местам для их приготовления.;26 мая 2022;5
Литейный просп., 12;Работала в прекрасной компании, как мне казалось.Которая относится к своим сотрудникам с уважением и заботой. Правда первое время так и было, но потом что то случилось и началось всё с замены руководителей, потом жалобы покупателей, антисанитария и некачественный товар и убило окончательно хамство администрации и набор на работу далеко не славянских сотрудников, которые в принципе не понимают, что такое здоровая атмосфера в команде 🤨😡🥺Очень жаль что из-за всего этого пришлось уйти...;6 августа 2022;1
Литейный просп., 12;Отвратительные охраннике , Взял кинул меня об угол стола из за того что я съел мармелад , даже не попросил оплатить а просто кинул к себе в подсобку и начал угрожать и выражаться не цензурной бранью .;20 марта;1
Литейный просп., 12;Круглосуточно. Новые блюда на вынос, завтрак, обед и ужин. Цена радует мозг, еда желудок.;14 августа;5
Литейный просп., 12;Хороший магазин, большой выбор продуктов, готовой еды, и даже сувенирной продукции! Качество на высоте. Персонал вежливый, кассы работают быстро. Чистый магазин!;24 июня 2022;5
Литейный просп., 12;Отличный магазин. Чисто, работает 24 часа, есть собственная продукция и три хорошо функционирующие кассы-самообслуживания. В 11 вечера очень выручил сендвич с тунцом 👌;21 июля 2022;5
Литейный просп., 12;Читаю хвалебные отзывы, и радуюсь, что этот магазин для меня до троечки еле дотягивает, а всё потому, Спар может быть гораздо лучше, это я знаю точно, так как у дома отличный магазин этой сети.А в этом не очень чисто, грубый, иногда откровенно хамоватый персонал, в отделе готовой продукции (салаты, горячее, и т.п.) персонал либо недослышивает, либо недопонимает, что от него хотят, ассортимент средний для Спара;17 ноября 2022;3
Литейный просп., 12;Магазин хороший, большой выбор продуктов, цена немного завышена, но это центр;25 августа;4
Литейный просп., 12;Классный магазин, разнообразный и большой ассортимент и приемлимые цены. Есть зона выпечки пиццы и зона кулинарии. Если бы был такой магазин рядом с домом заглядывала бы чаще!;28 апреля 2022;5
Литейный просп., 12;Супер магазин! Посещаю часто,много деликатесов.можно купить даже осьминога!;30 июня;5
Литейный просп., 12;Отличный супермаркет! Готовые блюда - просто пальчики оближешь! А сколько различной выпечки... Ммм... Ценовой диапазон вполне приемлем. Приятный вежливый персонал. В помещении чисто;13 февраля 2022;5
Литейный просп., 12;Хорошее. Конечно у них есть доставка, но самостоятельно выбирать вкуснее. Всякое диетическое очень неплохое, традиционная кухня тоже норм - уровень нормальной столовой, кафе. Суши не брать, суши они не умеют)) А так обычный магазин;9 февраля 2022;5
Литейный просп., 12;Кухня почти всегда недосоленая, копчёная рыба редко, но бывает несвежей. Корейка с зеленью топ.;4 апреля;4
Литейный просп., 12;Хороший магазин, бываю там часто. Повар суши ( Карина)просто огонь, ее суши великолепны, вкус профессионала. Домашней кухне тоже отдельное спасибо( перестал готовить дома).;27 мая 2022;5
Литейный просп., 12;Хороший магазин, разнообразная вкусная кулинария, вежливые сотрудники, и цены не смотря на уровень магазина очень демократичные;26 августа 2022;5
Литейный просп., 12;Будьте крайне осторожны покупая «Кулинарию» в данном магазине! Пишу, потому что боюсь что кто-нибудь точно отравится. До сегодняшнего дня, думала, что меня сложно удивить, пока не попробовала их «Рыбный суп», если коротко описать это был клейстер с какими-то непонятными ошмётками и со вкусом адской горечи! Не поленилась сходить вернуть им обратно это творение, администратор даже слушать меня не стала, сухо спросила есть ли у меня чек и сделала возврат. Ни извинений, ни желания выяснить, что там вообще такого налили, от чего у меня у меня уже 2 час привкус горечи во рту (и это всего от 1 ложки, которую причём я сразу выплюнула). В общем, если цените своё здоровье - не советую, боюсь даже представить из чего это приготовлено и где хранилось. Фото отравы прилагаю.;9 ноября 2022;1
Литейный просп., 12;Плохой ассортимент фруктов, нет элементарных нарезок из спелых арбузов и дынь, нет спелых манго, даже яблоки и груши плохие;14 августа;3
Литейный просп., 12;Доброе утро всем. Сегодня с утра была в Евроспаре на Фурштатской. Магазин классный, все нравится, но персонал... это что-то. Люблю у них пиццу, стою выбираю, вдруг с боку подходит раскладчица выпечки и начинает меня отпихивать... Сначала я оторопела. Девушка за прилавком уже упаковывает мой товар. Вдруг снова пинок, и требование отойти, т.к. раскладчица плюшек РАБОТАЕТ ! На требование не толкаться оно просто по-хамски фыркнула мне в лицо. На мое требование назвать себя никак не отреагировала. Я подошла к администратору, кот. что-то фотографировал в молочном отделе и рассказала о случившемся-реакции ноль! Все это я расписала в их книге отзывов, кажется под пунктом 46. Прошу принять меры. Пусть я буду выглядеть скандалисткой, но такое терпеть нельзя! фото кончено у меня нет, но я думаю, что там есть камеры, где можно все увидеть!;4 марта 2022;1
Литейный просп., 12;Удобное месторасположение. Покупаем там пиццу. Всегда вкусная.;30 августа;5
Литейный просп., 12;Нормальный СПАР, хороший выбор по всем позициям, вменяемый персонал, нормальное мобильное приложение.;3 марта;4
Литейный просп., 12;Любил пользоваться данным магазином пока работал в близки его. Всегда большой выбор продуктов и можно было купить готовые обеды хорошего качества и вкусные.;19 сентября 2022;5
Литейный просп., 12;Отличный и круглосуточный магазин...есть готовая еда- вкусно!);7 июля;5
Литейный просп., 12;Новая реинкарнация SPAR'a ещё лучше прежней. Здесь, на месте бывшего винного отдела гастронома номер два, запекают овощи и рыбу, и здесь же есть пять высоких кресел, чтобы их тут же съесть. В продаже присутствует даже микрозелень.;4 июля;5
Литейный просп., 12;Хороший и уютный бывший спар, вкусная готовая еда, фрукты и овощи есть в любой ценовой категории. Персонал активный, быстрый, учтивый;18 сентября 2022;5
Литейный просп., 12;После добавления опции гриль, стало лучше. Жаль, что в отличии от других маркетов спар, в этом на домашнюю кухню единая цена: и каша и мясо всё по 600 р. Жирный минус;29 января;3
Литейный просп., 12;Один из самых лучших магазинов Санкт-Петербурга. В особенности, очень радует домашняя кухня. Персонал магазина всегда доброжелателен. Рекомендую!;25 июля 2022;5
Литейный просп., 12;Шикарный ассортимент, кулинария всегда свежая, гриль вообще огонь!;6 апреля;5
Литейный просп., 12;Опасно!!!Упаковывают кулинарию в непищевой пластик! Днём берёшь, вечером воняет самым дёшевым и самым паршивым пластиком! Это крайне опасно для здоровья! Хранить, а тем более разогревать в такой упаковке ни в коем случае нельзя! В крайнем случае можно взять одноразовый пакет.Упаковка дожна быть только PP5.Мухлют с весом и составом кулинарии. Вес готовой продукции разный, состав максимально дешёвый. На кулинарию идут продукты на грани срока годности, при этом дорогих продуктов кладут как можно меньше Купил суши с горбушей. Фасуют по несколько штук. Верхние с начинкой из риса, кусочка огурца, горошины горбуши. Горбуша мороженая, по консистенции, как крем или паста. Нижние суши с одним рисом! Огурца и горбуши нет вообще! Таким же образом мухлюют и со всем остальным. Дешёвые овощные салаты без майонеза, разбавлены водой для веса. В выпечке в основном одно тесто, при этом ценник выше среднего по городу. И тд.;17 октября 2022;1
Литейный просп., 12;Отличный магазин, с большим выбором качественных, свежих продуктов и прекрасной кулинарией. Очень удобное расположение. Для гостей города, желающих питаться не в ресторане, а более бюджетно, в номере отеля - отличный вариант!;16 октября 2021;5
Литейный просп., 12;Хороший магазин в районе, хороший выбор продуктов, мясо приличное;25 июля;5
Литейный просп., 12;Болой ассортимент, высокое качество, свежая выпечка, большой ассортимент готовой продукции, приветливый персонал, чистота на прилавках, кассы самообслуживания.;31 июля 2022;4
Литейный просп., 12;Хороший магазин. радует качество и свежесть овощей и фруктов, цены приемлемы.Ходим регулярно;26 февраля;5
Литейный просп., 12;Обычный магазинчик, только открылся, всё чисто и красиво;3 мая;5
Литейный просп., 12;Магазин бомба, вкусная свежая продукция на все вкусы!!!;18 июня;5
Литейный просп., 12;"Сегодня была очень не приятная ситуация: моя жена покупала в магазине продукты и еще купила небольшую тряпочную сумку. На кассе самообслуживания все от сканировала и оплатила. На выходе ее задержал охранник и сказал, что она украла тряпочную сумку (оказалось, что сканер ее не от сканировал). Попытка объяснить ситуацию Администратору не привела ни к чему, она хамила и оскорбляла вместе с охранником. Как итог потраченные нервы, 2 часа личного времени из-за ""глючного"" сканера на терминале. До этого жена пыталась отсканировать товары на соседнем терминале, он вообще не работал. Прошу разобраться в данной ситуации и научить Вашего администратора магазина с охранником, вежливому общению с клиентами магазина. Вместе с охранником магазина посмотрели по камерам сам процесс сканирования товаров, и видно, что жена сканировала эту сумку. Теперь ей платить в полиции административный штраф и тратить еще кучу времени, нервов из-за некорректно работающего сканера в магазине.";9 декабря 2021;1
Литейный просп., 12;До недавнего времени ежедневно заходила и брала на завтрак, отличные сырники, запеканка, омлет! Но, буквально несколько дней назад, может неделю, утром брать именно эти изделия стало не возможно! Очень плотное тесто, творог кусками, нужно ножом резать сырники и запеканку! Омлет с чёрной коркой! Ужасен даже вид изделий!Обратите на это внимание! Если качество утренних блюд не изменится, думаю трудно будет остаться с вами и рекомендовать другим данный магазин. Надеюсь адекватно воспримете критику и поработаете над возвращением качества данных блюд, это очень важно для потребителя. Спасибо;15 марта 2022;3
Литейный просп., 12;Большой выбор товаров, домашняя кухня, кофемашина, выпечка, автоматические кассы. Вежливый и внимательный персонал, быстро приходит на помощь, если это нужно);23 июня 2022;5
Литейный просп., 12;"Прекрасный был магазин, до того момента как на кассе стала сидеть довольно агрессивная кассир Римма. Все продукты просто кидает, будь то обычный йогурт или алкоголь. Карту чуть ли не вырывает из рук, на мой вопрос ""можно ли сетку для алкоголя"" достала и швырнула её мне. Я все конечно понимаю, бывают разные дни и настроения, но это не единичный случай для конкретно этого кассира.";8 июня;1
Литейный просп., 12;Хороший выбор товаров, все есть. Чисто, помещение небольшое, Расположен на бойком месте, угол Литейного и Фурштатской. Очередь маленькая. Есть акции. Персонал доброжелательный.;25 февраля 2022;5
Литейный просп., 12;Пару раз перекусывал шашлыком. Так и не понял, где вилки брать. Индейка менее вкусная и более сухая, чем в других магазинах сети. В целом, не хватает такого формата магазинов в городе, а здесь бы ещё туалет для посетителей.;28 января;4
Литейный просп., 12;Отличный круглосуточный магазин с шикарным выбором готовой еды. Просто мечта холостяка.;20 февраля;5
Литейный просп., 12;Очень мало места. Но персонал очень внимательный. Чисто.;28 июня;4
Литейный просп., 12;Отличный магазин, цены доступные, продукты свежие. Можно попить кофе и вкусно перекусить, рекомендую 👍;15 июня;5
Литейный просп., 12;Шикарный магазин, продукты хорошего качества и прекрасный выбор. Хорошая кулинарная продукция, готовят вкусно и разнообразно. Замечательная акция абонемент на кофе за 290 рублей, 30 дней по два стакана 200 мл по ассортименту.;19 июля 2021;5
Литейный просп., 12;"Магазин находится рядом с апартаментами, которые мы снимали, что очень удобно. Цены на некоторое продукты ""кусаются"", а так есть всё необходимое.";7 августа 2022;4
Литейный просп., 12;Всегда чистый и разнообразный магазин!!! Свежие продукты и приветливый персонал!;28 февраля;5
Литейный просп., 12;Очень понравился магазин , зачетные манго, боулы с рыбой, и цезарь;31 июля;5
Литейный просп., 12;Хороший супермаркет. Единственный минус - очень мало места.;20 июля;4
Литейный просп., 12;Обожаю готовую еду из Спара, роллы - божественны. Соус и васаби - фор фри:);14 июля;5
Литейный просп., 12;Чисто, хороший продуктовый ряд, регулярные скидки радуют, уютно, приветливо, вкусно!!!!, но не всегда легко дозваться специалиста к термилу самообслуживания, нет закрепленного, специально обученного человека));20 августа 2021;5
Литейный просп., 12;Жила рядом, всегда там отоваривалась. Скучаю по магазину после переезда. Всего много, ассортимент отличный;29 октября 2022;5
Литейный просп., 12;Хороший магазин, где работают молодые и приятные люди. Красиво, чисто, много людей, но очередь двигается быстро.Из минусов – здесь не найти мяса, упакованного вчера-позавчера, минимум 5 дней. Да, не просрочка, но хочется продуктов свежее.Также ассортимент чая и кофе подводит. Выглядит много, но ничего не найти, например, мало чая Гринфилд.;17 апреля 2021;4
